id,name,province_id,district_id
17122,Xã Quỳnh Châu,40,421
17140,Xã Tân Sơn,40,421
17143,Xã Quỳnh Văn,40,421
17146,Xã Ngọc Sơn,40,421
17149,Xã Quỳnh Tam,40,421
17152,Xã Quỳnh Hoa,40,421
17155,Xã Quỳnh Thạch,40,421
17158,Xã Quỳnh Bảng,40,421
17161,Xã Quỳnh Mỹ,40,421
17164,Xã Quỳnh Thanh,40,421
17167,Xã Quỳnh Hậu,40,421
17170,Xã Quỳnh Lâm,40,421
17173,Xã Quỳnh Đôi,40,421
17176,Xã Quỳnh Lương,40,421
17179,Xã Quỳnh Hồng,40,421
17182,Xã Quỳnh Yên,40,421
17185,Xã Quỳnh Bá,40,421
17188,Xã Quỳnh Minh,40,421
17191,Xã Quỳnh Diễn,40,421
17194,Xã Quỳnh Hưng,40,421
17197,Xã Quỳnh Giang,40,421
17200,Xã Quỳnh Ngọc,40,421
17203,Xã Quỳnh Nghĩa,40,421
17206,Xã An Hòa,40,421
17209,Xã Tiến Thủy,40,421
17212,Xã Sơn Hải,40,421
17215,Xã Quỳnh Thọ,40,421
17218,Xã Quỳnh Thuận,40,421
17221,Xã Quỳnh Long,40,421
17224,Xã Tân Thắng,40,421
17227,Thị trấn Con Cuông,40,422
17230,Xã Bình Chuẩn,40,422
17233,Xã Lạng Khê,40,422
17236,Xã Cam Lâm,40,422
17239,Xã Thạch Ngàn,40,422
17242,Xã Đôn Phục,40,422
17245,Xã Mậu Đức,40,422
17248,Xã Châu Khê,40,422
17251,Xã Chi Khê,40,422
17254,Xã Bồng Khê,40,422
17257,Xã Yên Khê,40,422
17260,Xã Lục Dạ,40,422
17263,Xã Môn Sơn,40,422
17266,Thị trấn Tân Kỳ,40,423
17269,Xã Tân Hợp,40,423
17272,Xã Tân Phú,40,423
17275,Xã Tân Xuân,40,423
17278,Xã Giai Xuân,40,423
17281,Xã Nghĩa Bình,40,423
17284,Xã Nghĩa Đồng,40,423
17287,Xã Đồng Văn,40,423
17290,Xã Nghĩa Thái,40,423
17293,Xã Nghĩa Hợp,40,423
17296,Xã Nghĩa Hoàn,40,423
17299,Xã Nghĩa Phúc,40,423
17302,Xã Tiên Kỳ,40,423
17305,Xã Tân An,40,423
17308,Xã Nghĩa Dũng,40,423
17311,Xã Tân Long,40,423
17314,Xã Kỳ Sơn,40,423
17317,Xã Hương Sơn,40,423
17320,Xã Kỳ Tân,40,423
17323,Xã Phú Sơn,40,423
17325,Xã Tân Hương,40,423
17326,Xã Nghĩa Hành,40,423
17329,Thị trấn Anh Sơn,40,424
17332,Xã Thọ Sơn,40,424
17335,Xã Thành Sơn,40,424
17338,Xã Bình Sơn,40,424
17341,Xã Tam Sơn,40,424
17344,Xã Đỉnh Sơn,40,424
17347,Xã Hùng Sơn,40,424
17350,Xã Cẩm Sơn,40,424
17353,Xã Đức Sơn,40,424
17356,Xã Tường Sơn,40,424
17357,Xã Hoa Sơn,40,424
17359,Xã Tào Sơn,40,424
17362,Xã Vĩnh Sơn,40,424
17365,Xã Lạng Sơn,40,424
17368,Xã Hội Sơn,40,424
17371,Xã Thạch Sơn,40,424
17374,Xã Phúc Sơn,40,424
17377,Xã Long Sơn,40,424
17380,Xã Khai Sơn,40,424
17383,Xã Lĩnh Sơn,40,424
17386,Xã Cao Sơn,40,424
17389,Thị trấn Diễn Châu,40,425
17392,Xã Diễn Lâm,40,425
17395,Xã Diễn Đoài,40,425
17398,Xã Diễn Trường,40,425
17401,Xã Diễn Yên,40,425
17404,Xã Diễn Hoàng,40,425
17407,Xã Diễn Hùng,40,425
17410,Xã Diễn Mỹ,40,425
17413,Xã Diễn Hồng,40,425
17416,Xã Diễn Phong,40,425
17419,Xã Diễn Hải,40,425
17422,Xã Diễn Tháp,40,425
17425,Xã Diễn Liên,40,425
17428,Xã Diễn Vạn,40,425
17431,Xã Diễn Kim,40,425
17434,Xã Diễn Kỷ,40,425
17437,Xã Diễn Xuân,40,425
17440,Xã Diễn Thái,40,425
17443,Xã Diễn Đồng,40,425
17446,Xã Diễn Bích,40,425
17449,Xã Diễn Hạnh,40,425
17452,Xã Diễn Ngọc,40,425
17455,Xã Diễn Quảng,40,425
17458,Xã Diễn Nguyên,40,425
17461,Xã Diễn Hoa,40,425
17464,Xã Diễn Thành,40,425
17467,Xã Diễn Phúc,40,425
17476,Xã Diễn Cát,40,425
17479,Xã Diễn Thịnh,40,425
17482,Xã Diễn Tân,40,425
17485,Xã Minh Châu,40,425
17488,Xã Diễn Thọ,40,425
17491,Xã Diễn Lợi,40,425
17494,Xã Diễn Lộc,40,425
17497,Xã Diễn Trung,40,425
17500,Xã Diễn An,40,425
17503,Xã Diễn Phú,40,425
17506,Thị trấn Yên Thành,40,426
17509,Xã Mã Thành,40,426
17510,Xã Tiến Thành,40,426
17512,Xã Lăng Thành,40,426
17515,Xã Tân Thành,40,426
17518,Xã Đức Thành,40,426
17521,Xã Kim Thành,40,426
17524,Xã Hậu Thành,40,426
17525,Xã Hùng Thành,40,426
17527,Xã Đô Thành,40,426
17530,Xã Thọ Thành,40,426
17533,Xã Quang Thành,40,426
17536,Xã Tây Thành,40,426
17539,Xã Phúc Thành,40,426
17542,Xã Hồng Thành,40,426
17545,Xã Đồng Thành,40,426
17548,Xã Phú Thành,40,426
17551,Xã Hoa Thành,40,426
17554,Xã Tăng Thành,40,426
17557,Xã Văn Thành,40,426
17560,Xã Thịnh Thành,40,426
17563,Xã Hợp Thành,40,426
17566,Xã Xuân Thành,40,426
17569,Xã Bắc Thành,40,426
17572,Xã Nhân Thành,40,426
17575,Xã Trung Thành,40,426
17578,Xã Long Thành,40,426
17581,Xã Minh Thành,40,426
17584,Xã Nam Thành,40,426
17587,Xã Vĩnh Thành,40,426
17590,Xã Lý Thành,40,426
17593,Xã Khánh Thành,40,426
17596,Xã Viên Thành,40,426
17599,Xã Đại Thành,40,426
17602,Xã Liên Thành,40,426
17605,Xã Bảo Thành,40,426
17608,Xã Mỹ Thành,40,426
17611,Xã Công Thành,40,426
17614,Xã Sơn Thành,40,426
17617,Thị trấn Đô Lương,40,427
17619,Xã Giang Sơn Đông,40,427
17620,Xã Giang Sơn Tây,40,427
17623,Xã Lam Sơn,40,427
17626,Xã Bồi Sơn,40,427
17629,Xã Hồng Sơn,40,427
17632,Xã Bài Sơn,40,427
17635,Xã Ngọc Sơn,40,427
17638,Xã Bắc Sơn,40,427
17641,Xã Tràng Sơn,40,427
17644,Xã Thượng Sơn,40,427
17647,Xã Hòa Sơn,40,427
17650,Xã Đặng Sơn,40,427
17653,Xã Đông Sơn,40,427
17656,Xã Nam Sơn,40,427
17659,Xã Lưu Sơn,40,427
17662,Xã Yên Sơn,40,427
17665,Xã Văn Sơn,40,427
17668,Xã Đà Sơn,40,427
17671,Xã Lạc Sơn,40,427
17674,Xã Tân Sơn,40,427
17677,Xã Thái Sơn,40,427
17680,Xã Quang Sơn,40,427
17683,Xã Thịnh Sơn,40,427
17686,Xã Trung Sơn,40,427
17689,Xã Xuân Sơn,40,427
17692,Xã Minh Sơn,40,427
17695,Xã Thuận Sơn,40,427
17698,Xã Nhân Sơn,40,427
17701,Xã Hiến Sơn,40,427
17704,Xã Mỹ Sơn,40,427
17707,Xã Trù Sơn,40,427
17710,Xã Đại Sơn,40,427
17713,Thị trấn Thanh Chương,40,428
17716,Xã Cát Văn,40,428
17719,Xã Thanh Nho,40,428
17722,Xã Hạnh Lâm,40,428
17723,Xã Thanh Sơn,40,428
17725,Xã Thanh Hòa,40,428
17728,Xã Phong Thịnh,40,428
17731,Xã Thanh Phong,40,428
17734,Xã Thanh Mỹ,40,428
17737,Xã Thanh Tiên,40,428
17743,Xã Thanh Liên,40,428
17749,Xã Đại Đồng,40,428
17752,Xã Thanh Đồng,40,428
17755,Xã Thanh Ngọc,40,428
17758,Xã Thanh Hương,40,428
17759,Xã Ngọc Lâm,40,428
17761,Xã Thanh Lĩnh,40,428
17764,Xã Đồng Văn,40,428
17767,Xã Ngọc Sơn,40,428
17770,Xã Thanh Thịnh,40,428
17773,Xã Thanh An,40,428
17776,Xã Thanh Chi,40,428
17779,Xã Xuân Tường,40,428
17782,Xã Thanh Dương,40,428
17785,Xã Thanh Lương,40,428
17788,Xã Thanh Khê,40,428
17791,Xã Võ Liệt,40,428
17794,Xã Thanh Long,40,428
17797,Xã Thanh Thủy,40,428
17800,Xã Thanh Khai,40,428
17803,Xã Thanh Yên,40,428
17806,Xã Thanh Hà,40,428
17809,Xã Thanh Giang,40,428
17812,Xã Thanh Tùng,40,428
17815,Xã Thanh Lâm,40,428
17818,Xã Thanh Mai,40,428
17821,Xã Thanh Xuân,40,428
17824,Xã Thanh Đức,40,428
17827,Thị trấn Quán Hành,40,429
17830,Xã Nghi Văn,40,429
17833,Xã Nghi Yên,40,429
17836,Xã Nghi Tiến,40,429
17839,Xã Nghi Hưng,40,429
17842,Xã Nghi Đồng,40,429
17845,Xã Nghi Thiết,40,429
17848,Xã Nghi Lâm,40,429
17851,Xã Nghi Quang,40,429
17854,Xã Nghi Kiều,40,429
17857,Xã Nghi Mỹ,40,429
17860,Xã Nghi Phương,40,429
17863,Xã Nghi Thuận,40,429
17866,Xã Nghi Long,40,429
17869,Xã Nghi Xá,40,429
17875,Xã Nghi Hoa,40,429
17878,Xã Khánh Hợp,40,429
17881,Xã Nghi Thịnh,40,429
17884,Xã Nghi Công Bắc,40,429
17887,Xã Nghi Công Nam,40,429
17890,Xã Nghi Thạch,40,429
17893,Xã Nghi Trung,40,429
17896,Xã Nghi Trường,40,429
17899,Xã Nghi Diên,40,429
17902,Xã Nghi Phong,40,429
17905,Xã Nghi Xuân,40,429
17911,Xã Nghi Vạn,40,429
17917,Xã Phúc Thọ,40,429
17926,Xã Nghi Thái,40,429
17932,Xã Nam Hưng,40,430
17935,Xã Nam Nghĩa,40,430
17938,Xã Nam Thanh,40,430
17941,Xã Nam Anh,40,430
17944,Xã Nam Xuân,40,430
17947,Xã Nam Thái,40,430
17950,Thị trấn Nam Đàn,40,430
17953,Xã Nam Lĩnh,40,430
17956,Xã Nam Giang,40,430
17959,Xã Xuân Hòa,40,430
17962,Xã Hùng Tiến,40,430
17968,Xã Thượng Tân Lộc,40,430
17971,Xã Kim Liên,40,430
17977,Xã Hồng Long,40,430
17980,Xã Xuân Lâm,40,430
17983,Xã Nam Cát,40,430
17986,Xã Khánh Sơn,40,430
17989,Xã Trung Phúc Cường,40,430
17998,Xã Nam Kim,40,430
18001,Thị trấn Hưng Nguyên,40,431
18004,Xã Hưng Trung,40,431
18007,Xã Hưng Yên,40,431
18008,Xã Hưng Yên Bắc,40,431
18010,Xã Hưng Tây,40,431
18016,Xã Hưng Đạo,40,431
18019,Xã Hưng Mỹ,40,431
18022,Xã Hưng Thịnh,40,431
18025,Xã Hưng Lĩnh,40,431
18028,Xã Hưng Thông,40,431
18031,Xã Hưng Tân,40,431
18034,Xã Hưng Lợi,40,431
18037,Xã Hưng Nghĩa,40,431
18040,Xã Hưng Phúc,40,431
18043,Xã Long Xá,40,431
18052,Xã Châu Nhân,40,431
18055,Xã Xuân Lam,40,431
18064,Xã Hưng Thành,40,431
17104,Xã Quỳnh Vinh,40,432
17107,Xã Quỳnh Lộc,40,432
17110,Phường Quỳnh Thiện,40,432
17113,Xã Quỳnh Lập,40,432
17116,Xã Quỳnh Trang,40,432
17125,Phường Mai Hùng,40,432
17128,Phường Quỳnh Dị,40,432
17131,Phường Quỳnh Xuân,40,432
17134,Phường Quỳnh Phương,40,432
17137,Xã Quỳnh Liên,40,432
18070,Phường Trần Phú,42,436
18073,Phường Nam Hà,42,436
18076,Phường Bắc Hà,42,436
18077,Phường Nguyễn Du,42,436
18079,Phường Tân Giang,42,436
18082,Phường Đại Nài,42,436
18085,Phường Hà Huy Tập,42,436
18088,Xã Thạch Trung,42,436
18091,Phường Thạch Quý,42,436
18094,Phường Thạch Linh,42,436
18097,Phường Văn Yên,42,436
18100,Xã Thạch Hạ,42,436
18103,Xã Đồng Môn,42,436
18109,Xã Thạch Hưng,42,436
18112,Xã Thạch Bình,42,436
18115,Phường Bắc Hồng,42,437
18118,Phường Nam Hồng,42,437
18121,Phường Trung Lương,42,437
18124,Phường Đức Thuận,42,437
18127,Phường Đậu Liêu,42,437
18130,Xã Thuận Lộc,42,437
18133,Thị trấn Phố Châu,42,439
18136,Thị trấn  Tây Sơn,42,439
18139,Xã Sơn Hồng,42,439
18142,Xã Sơn Tiến,42,439
18145,Xã Sơn Lâm,42,439
18148,Xã Sơn Lễ,42,439
18157,Xã Sơn Giang,42,439
18160,Xã Sơn Lĩnh,42,439
18163,Xã An Hòa Thịnh,42,439
18172,Xã Sơn Tây,42,439
18175,Xã Sơn Ninh,42,439
18178,Xã Sơn Châu,42,439
18181,Xã Tân Mỹ Hà,42,439
18184,Xã Quang Diệm,42,439
18187,Xã Sơn Trung,42,439
18190,Xã Sơn Bằng,42,439
18193,Xã Sơn Bình,42,439
18196,Xã Sơn Kim 1,42,439
18199,Xã Sơn Kim 2,42,439
18202,Xã Sơn Trà,42,439
18205,Xã Sơn Long,42,439
18211,Xã Kim Hoa,42,439
18214,Xã Sơn Hàm,42,439
18217,Xã Sơn Phú,42,439
18223,Xã Sơn Trường,42,439
18229,Thị trấn Đức Thọ,42,440
18235,Xã Quang Vĩnh,42,440
18241,Xã Tùng Châu,42,440
18244,Xã Trường Sơn,42,440
18247,Xã Liên Minh,42,440
18253,Xã Yên Hồ,42,440
18259,Xã Tùng Ảnh,42,440
18262,Xã Bùi La Nhân,42,440
18274,Xã Thanh Bình Thịnh,42,440
18277,Xã Lâm Trung Thủy,42,440
18280,Xã Hòa Lạc,42,440
18283,Xã Tân Dân,42,440
18298,Xã An Dũng,42,440
18304,Xã Đức Đồng,42,440
18307,Xã Đức Lạng,42,440
18310,Xã Tân Hương,42,440
18313,Thị trấn Vũ Quang,42,441
18316,Xã Ân Phú,42,441
18319,Xã Đức Giang,42,441
18322,Xã Đức Lĩnh,42,441
18325,Xã Thọ Điền,42,441
18328,Xã Đức Hương,42,441
18331,Xã Đức Bồng,42,441
18334,Xã Đức Liên,42,441
18340,Xã Hương Minh,42,441
18343,Xã Quang Thọ,42,441
18352,Thị trấn Xuân An,42,442
18355,Xã Xuân Hội,42,442
18358,Xã Đan Trường,42,442
18364,Xã Xuân Phổ,42,442
18367,Xã Xuân Hải,42,442
18370,Xã Xuân Giang,42,442
18373,Thị trấn Tiên Điền,42,442
18376,Xã Xuân Yên,42,442
18379,Xã Xuân Mỹ,42,442
18382,Xã Xuân Thành,42,442
18385,Xã Xuân Viên,42,442
18388,Xã Xuân Hồng,42,442
18391,Xã Cỗ Đạm,42,442
18394,Xã Xuân Liên,42,442
18397,Xã Xuân Lĩnh,42,442
18400,Xã Xuân Lam,42,442
18403,Xã Cương Gián,42,442
18406,Thị trấn Nghèn,42,443
18415,Xã Thiên Lộc,42,443
18418,Xã Thuần Thiện,42,443
18427,Xã Vượng Lộc,42,443
18433,Xã Thanh Lộc,42,443
18436,Xã Kim Song Trường,42,443
18439,Xã Thường Nga,42,443
18445,Xã Tùng Lộc,42,443
18454,Xã Phú Lộc,42,443
18463,Xã Gia Hanh,42,443
18466,Xã Khánh Vĩnh Yên,42,443
18472,Xã Trung Lộc,42,443
18475,Xã Xuân Lộc,42,443
18478,Xã Thượng Lộc,42,443
18481,Xã Quang Lộc,42,443
18484,Thị trấn Đồng Lộc,42,443
18487,Xã Mỹ Lộc,42,443
18490,Xã Sơn Lộc,42,443
18496,Thị trấn Hương Khê,42,444
18499,Xã Điền Mỹ,42,444
18502,Xã Hà Linh,42,444
18505,Xã Hương Thủy,42,444
18508,Xã Hòa Hải,42,444
18514,Xã Phúc Đồng,42,444
18517,Xã Hương Giang,42,444
18520,Xã Lộc Yên,42,444
18523,Xã Hương Bình,42,444
18526,Xã Hương Long,42,444
18529,Xã Phú Gia,42,444
18532,Xã Gia Phố,42,444
18535,Xã Phú Phong,42,444
18538,Xã Hương Đô,42,444
18541,Xã Hương Vĩnh,42,444
18544,Xã Hương Xuân,42,444
18547,Xã Phúc Trạch,42,444
18550,Xã Hương Trà,42,444
18553,Xã Hương Trạch,42,444
18556,Xã Hương Lâm,42,444
18559,Xã Hương Liên,42,444
18562,Thị trấn Thạch Hà,42,445
18565,Xã Ngọc Sơn,42,445
18571,Xã Thạch Hải,42,445
18586,Xã Thạch Kênh,42,445
18589,Xã Thạch Sơn,42,445
18592,Xã Thạch Liên,42,445
18595,Xã Đỉnh Bàn,42,445
18601,Xã Việt Tiến,42,445
18604,Xã Thạch Khê,42,445
18607,Xã Thạch Long,42,445
18619,Xã Thạch Trị,42,445
18622,Xã Thạch Lạc,42,445
18625,Xã Thạch Ngọc,42,445
18628,Xã Tượng Sơn,42,445
18631,Xã Thạch Văn,42,445
18634,Xã Lưu Vĩnh Sơn,42,445
18637,Xã Thạch Thắng,42,445
18643,Xã Thạch Đài,42,445
18649,Xã Thạch Hội,42,445
18652,Xã Tân Lâm Hương,42,445
18658,Xã Thạch Xuân,42,445
18667,Xã Nam Điền,42,445
18673,Thị trấn Cẩm Xuyên,42,446
18676,Thị trấn Thiên Cầm,42,446
18679,Xã Yên Hòa,42,446
18682,Xã Cẩm Dương,42,446
18685,Xã Cẩm Bình,42,446
18691,Xã Cẩm Vĩnh,42,446
18694,Xã Cẩm Thành,42,446
18697,Xã Cẩm Quang,42,446
18706,Xã Cẩm Thạch,42,446
18709,Xã Cẩm Nhượng,42,446
18712,Xã Nam Phúc Thăng,42,446
18715,Xã Cẩm Duệ,42,446
18721,Xã Cẩm Lĩnh,42,446
18724,Xã Cẩm Quan,42,446
18727,Xã Cẩm Hà,42,446
18730,Xã Cẩm Lộc,42,446
18733,Xã Cẩm Hưng,42,446
18736,Xã Cẩm Thịnh,42,446
18739,Xã Cẩm Mỹ,42,446
18742,Xã Cẩm Trung,42,446
18745,Xã Cẩm Sơn,42,446
18748,Xã Cẩm Lạc,42,446
18751,Xã Cẩm Minh,42,446
18757,Xã Kỳ Xuân,42,447
18760,Xã Kỳ Bắc,42,447
18763,Xã Kỳ Phú,42,447
18766,Xã Kỳ Phong,42,447
18769,Xã Kỳ Tiến,42,447
18772,Xã Kỳ Giang,42,447
18775,Xã Kỳ Đồng,42,447
18778,Xã Kỳ Khang,42,447
18784,Xã Kỳ Văn,42,447
18787,Xã Kỳ Trung,42,447
18790,Xã Kỳ Thọ,42,447
18793,Xã Kỳ Tây,42,447
18799,Xã Kỳ Thượng,42,447
18802,Xã Kỳ Hải,42,447
18805,Xã Kỳ Thư,42,447
18811,Xã Kỳ Châu,42,447
18814,Xã Kỳ Tân,42,447
18838,Xã Lâm Hợp,42,447
18844,Xã Kỳ Sơn,42,447
18850,Xã Kỳ Lạc,42,447
18409,Xã Tân Lộc,42,448
18412,Xã Hồng Lộc,42,448
18421,Xã Thịnh Lộc,42,448
18430,Xã Bình An,42,448
18457,Xã Ích Hậu,42,448
18493,Xã Phù Lưu,42,448
18568,Thị trấn Lộc Hà,42,448
18577,Xã Thạch Mỹ,42,448
18580,Xã Thạch Kim,42,448
18583,Xã Thạch Châu,42,448
18598,Xã Hộ Độ,42,448
18670,Xã Mai Phụ,42,448
18754,Phường Hưng Trí,42,449
18781,Xã Kỳ Ninh,42,449
18796,Xã Kỳ Lợi,42,449
18808,Xã Kỳ Hà,42,449
18820,Phường Kỳ Trinh,42,449
18823,Phường Kỳ Thịnh,42,449
18829,Xã Kỳ Hoa,42,449
18832,Phường Kỳ Phương,42,449
18835,Phường Kỳ Long,42,449
18841,Phường Kỳ Liên,42,449
18847,Xã Kỳ Nam,42,449
18853,Phường Hải Thành,44,450
18856,Phường Đồng Phú,44,450
18859,Phường Bắc Lý,44,450
18865,Phường Nam Lý,44,450
18868,Phường Đồng Hải,44,450
18871,Phường Đồng Sơn,44,450
18874,Phường Phú Hải,44,450
18877,Phường Bắc Nghĩa,44,450
18880,Phường Đức Ninh Đông,44,450
18883,Xã Quang Phú,44,450
18886,Xã Lộc Ninh,44,450
18889,Xã Bảo Ninh,44,450
18892,Xã Nghĩa Ninh,44,450
18895,Xã Thuận Đức,44,450
18898,Xã Đức Ninh,44,450
18901,Thị trấn Quy Đạt,44,452
18904,Xã Dân Hóa,44,452
18907,Xã Trọng Hóa,44,452
18910,Xã Hóa Phúc,44,452
18913,Xã Hồng Hóa,44,452
18916,Xã Hóa Thanh,44,452
18919,Xã Hóa Tiến,44,452
18922,Xã Hóa Hợp,44,452
18925,Xã Xuân Hóa,44,452
18928,Xã Yên Hóa,44,452
18931,Xã Minh Hóa,44,452
18934,Xã Tân Hóa,44,452
18937,Xã Hóa Sơn,44,452
18943,Xã Trung Hóa,44,452
18946,Xã Thượng Hóa,44,452
18949,Thị trấn Đồng Lê,44,453
18952,Xã Hương Hóa,44,453
18955,Xã Kim Hóa,44,453
18958,Xã Thanh Hóa,44,453
18961,Xã Thanh Thạch,44,453
18964,Xã Thuận Hóa,44,453
18967,Xã Lâm Hóa,44,453
18970,Xã Lê Hóa,44,453
18973,Xã Sơn Hóa,44,453
18976,Xã Đồng Hóa,44,453
18979,Xã Ngư Hóa,44,453
18985,Xã Thạch Hóa,44,453
18988,Xã Đức Hóa,44,453
18991,Xã Phong Hóa,44,453
18994,Xã Mai Hóa,44,453
18997,Xã Tiến Hóa,44,453
19000,Xã Châu Hóa,44,453
19003,Xã Cao Quảng,44,453
19006,Xã Văn Hóa,44,453
19012,Xã Quảng Hợp,44,454
19015,Xã Quảng Kim,44,454
19018,Xã Quảng Đông,44,454
19021,Xã Quảng Phú,44,454
19024,Xã Quảng Châu,44,454
19027,Xã Quảng Thạch,44,454
19030,Xã Quảng Lưu,44,454
19033,Xã Quảng Tùng,44,454
19036,Xã Cảnh Dương,44,454
19039,Xã Quảng Tiến,44,454
19042,Xã Quảng Hưng,44,454
19045,Xã Quảng Xuân,44,454
19048,Xã Cảnh Hóa,44,454
19051,Xã Liên Trường,44,454
19057,Xã Quảng Phương,44,454
19063,Xã Phù Hóa,44,454
19072,Xã Quảng Thanh,44,454
19111,Thị trấn Hoàn Lão,44,455
19114,Thị trấn NT Việt Trung,44,455
19117,Xã Xuân Trạch,44,455
19120,Xã Mỹ Trạch,44,455
19123,Xã Hạ Trạch,44,455
19126,Xã Bắc Trạch,44,455
19129,Xã Lâm Trạch,44,455
19132,Xã Thanh Trạch,44,455
19135,Xã Liên Trạch,44,455
19138,Xã Phúc Trạch,44,455
19141,Xã Cự Nẫm,44,455
19144,Xã Hải Phú,44,455
19147,Xã Thượng Trạch,44,455
19150,Xã Sơn Lộc,44,455
19156,Xã Hưng Trạch,44,455
19159,Xã Đồng Trạch,44,455
19162,Xã Đức Trạch,44,455
19165,Thị trấn Phong Nha,44,455
19168,Xã Vạn Trạch,44,455
19174,Xã Phú Định,44,455
19177,Xã Trung Trạch,44,455
19180,Xã Tây Trạch,44,455
19183,Xã Hòa Trạch,44,455
19186,Xã Đại Trạch,44,455
19189,Xã Nhân Trạch,44,455
19192,Xã Tân Trạch,44,455
19195,Xã Nam Trạch,44,455
19198,Xã Lý Trạch,44,455
19201,Thị trấn Quán Hàu,44,456
19204,Xã Trường Sơn,44,456
19207,Xã Lương Ninh,44,456
19210,Xã Vĩnh Ninh,44,456
19213,Xã Võ Ninh,44,456
19216,Xã Hải Ninh,44,456
19219,Xã Hàm Ninh,44,456
19222,Xã Duy Ninh,44,456
19225,Xã Gia Ninh,44,456
19228,Xã Trường Xuân,44,456
19231,Xã Hiền Ninh,44,456
19234,Xã Tân Ninh,44,456
19237,Xã Xuân Ninh,44,456
19240,Xã An Ninh,44,456
19243,Xã Vạn Ninh,44,456
19246,Thị trấn NT Lệ Ninh,44,457
19249,Thị trấn Kiến Giang,44,457
19252,Xã Hồng Thủy,44,457
19255,Xã Ngư Thủy Bắc,44,457
19258,Xã Hoa Thủy,44,457
19261,Xã Thanh Thủy,44,457
19264,Xã An Thủy,44,457
19267,Xã Phong Thủy,44,457
19270,Xã Cam Thủy,44,457
19273,Xã Ngân Thủy,44,457
19276,Xã Sơn Thủy,44,457
19279,Xã Lộc Thủy,44,457
19285,Xã Liên Thủy,44,457
19288,Xã Hưng Thủy,44,457
19291,Xã Dương Thủy,44,457
19294,Xã Tân Thủy,44,457
19297,Xã Phú Thủy,44,457
19300,Xã Xuân Thủy,44,457
19303,Xã Mỹ Thủy,44,457
19306,Xã Ngư Thủy ,44,457
19309,Xã Mai Thủy,44,457
19312,Xã Sen Thủy,44,457
19315,Xã Thái Thủy,44,457
19318,Xã Kim Thủy,44,457
19321,Xã Trường Thủy,44,457
19327,Xã Lâm Thủy,44,457
19009,Phường Ba Đồn,44,458
19060,Phường Quảng Long,44,458
19066,Phường Quảng Thọ,44,458
19069,Xã Quảng Tiên,44,458
19075,Xã Quảng Trung,44,458
19078,Phường Quảng Phong,44,458
19081,Phường Quảng Thuận,44,458
19084,Xã Quảng Tân,44,458
19087,Xã Quảng Hải,44,458
19090,Xã Quảng Sơn,44,458
19093,Xã Quảng Lộc,44,458
19096,Xã Quảng Thủy,44,458
19099,Xã Quảng Văn,44,458
19102,Phường Quảng Phúc,44,458
19105,Xã Quảng Hòa,44,458
19108,Xã Quảng Minh,44,458
19330,Phường Đông Giang,45,461
19333,Phường 1,45,461
19336,Phường Đông Lễ,45,461
19339,Phường Đông Thanh,45,461
19342,Phường 2,45,461
19345,Phường 4,45,461
19348,Phường 5,45,461
19351,Phường Đông Lương,45,461
19354,Phường 3,45,461
19357,Phường 1,45,462
19358,Phường An Đôn,45,462
19360,Phường 2,45,462
19361,Phường 3,45,462
19705,Xã Hải Lệ,45,462
19363,Thị trấn Hồ Xá,45,464
19366,Thị trấn Bến Quan,45,464
19369,Xã Vĩnh Thái,45,464
19372,Xã Vĩnh Tú,45,464
19375,Xã Vĩnh Chấp,45,464
19378,Xã Trung Nam,45,464
19384,Xã Kim Thạch,45,464
19387,Xã Vĩnh Long,45,464
19393,Xã Vĩnh Khê,45,464
19396,Xã Vĩnh Hòa,45,464
19402,Xã Vĩnh Thủy,45,464
19405,Xã Vĩnh Lâm,45,464
19408,Xã Hiền Thành,45,464
19414,Thị trấn Cửa Tùng,45,464
19417,Xã Vĩnh Hà,45,464
19420,Xã Vĩnh Sơn,45,464
19423,Xã Vĩnh Giang,45,464
19426,Xã Vĩnh Ô,45,464
19429,Thị trấn Khe Sanh,45,465
19432,Thị trấn Lao Bảo,45,465
19435,Xã Hướng Lập,45,465
19438,Xã Hướng Việt,45,465
19441,Xã Hướng Phùng,45,465
19444,Xã Hướng Sơn,45,465
19447,Xã Hướng Linh,45,465
19450,Xã Tân Hợp,45,465
19453,Xã Hướng Tân,45,465
19456,Xã Tân Thành,45,465
19459,Xã Tân Long,45,465
19462,Xã Tân Lập,45,465
19465,Xã Tân Liên,45,465
19468,Xã Húc,45,465
19471,Xã Thuận,45,465
19474,Xã Hướng Lộc,45,465
19477,Xã Ba Tầng,45,465
19480,Xã Thanh,45,465
19483,Xã  A Dơi,45,465
19489,Xã Lìa,45,465
19492,Xã Xy,45,465
19495,Thị trấn Gio Linh,45,466
19496,Thị trấn Cửa Việt,45,466
19498,Xã Trung Giang,45,466
19501,Xã Trung Hải,45,466
19504,Xã Trung Sơn,45,466
19507,Xã Phong Bình,45,466
19510,Xã Gio Mỹ,45,466
19519,Xã Gio Hải,45,466
19522,Xã Gio An,45,466
19525,Xã Gio Châu,45,466
19531,Xã Gio Việt,45,466
19534,Xã Linh Trường,45,466
19537,Xã Gio Sơn,45,466
19543,Xã Gio Mai,45,466
19546,Xã Hải Thái,45,466
19549,Xã Linh Hải,45,466
19552,Xã Gio Quang,45,466
19555,Thị trấn Krông Klang,45,467
19558,Xã Mò Ó,45,467
